transcript_id	tissue_name	rpkm_mean	rpkm_std	rpkm_median	coef_variation	max
ENST00000444574	Prostate	0.000	0.000	0.000	0	0.000
ENST00000444574	Brain - Amygdala	0.026	0.049	0.000	1.86301962855	0.157
ENST00000444574	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000444574	Adipose - Subcutaneous	0.092	0.177	0.000	1.9249039185	0.726
ENST00000444574	Skin - Sun Exposed (Lower leg)	0.470	0.643	0.000	1.36911342576	2.336
ENST00000444574	Spleen	0.000	0.000	0.000	0	0.000
ENST00000444574	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000444574	Heart - Left Ventricle	0.002	0.007	0.000	4.22297813807	0.039
ENST00000444574	Brain - Cortex	0.006	0.017	0.000	2.83445679667	0.087
ENST00000444574	Muscle - Skeletal	0.035	0.075	0.000	2.12897129669	0.289
ENST00000444574	Brain - Spinal cord (cervical c-1)	0.025	0.054	0.000	2.11681329018	0.224
ENST00000444574	Uterus	0.001	0.004	0.000	6.28379096749	0.028
ENST00000444574	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000444574	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000444574	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000444574	Artery - Aorta	0.099	0.171	0.000	1.72921180661	0.631
ENST00000444574	Whole Blood	0.350	0.445	0.157	1.26951124624	1.799
ENST00000444574	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000444574	Nerve - Tibial	0.058	0.127	0.000	2.20237051366	0.559
ENST00000444574	Brain - Frontal Cortex (BA9)	0.000	0.002	0.000	5.27987511332	0.017
ENST00000444574	Adipose - Visceral (Omentum)	0.073	0.142	0.000	1.94365482909	0.554
ENST00000444574	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000444574	Lung	0.119	0.241	0.000	2.03107148943	0.986
ENST00000444574	Cells - Transformed fibroblasts	0.039	0.075	0.000	1.93617198979	0.308
ENST00000444574	Artery - Tibial	0.091	0.179	0.000	1.9796819048	0.725
ENST00000444574	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000444574	Pituitary	0.011	0.036	0.000	3.28571026142	0.180
ENST00000444574	Brain - Substantia nigra	0.001	0.005	0.000	3.55459108423	0.026
ENST00000444574	Cells - EBV-transformed lymphocytes	0.247	0.319	0.061	1.29131797657	1.150
ENST00000430105	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000430105	Testis	0.119	0.149	0.000	1.25689896997	0.568
ENST00000430105	Brain - Anterior cingulate cortex (BA24)	0.107	0.150	0.000	1.3991085617	0.608
ENST00000430105	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000430105	Ovary	0.041	0.085	0.000	2.05306440831	0.297
ENST00000430105	Vagina	0.000	0.000	0.000	0	0.000
ENST00000430105	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000430105	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Cerebellar Hemisphere	0.160	0.169	0.149	1.05640230383	0.679
ENST00000430105	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000430105	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000430105	Stomach	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Cerebellum	0.140	0.188	0.000	1.34718021561	0.679
ENST00000430105	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Putamen (basal ganglia)	0.412	0.294	0.390	0.714087471056	1.152
ENST00000430105	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000430105	Liver	0.000	0.000	0.000	0	0.000
ENST00000430105	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Hypothalamus	0.310	0.291	0.268	0.937364706081	1.104
ENST00000430105	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000430105	Prostate	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Amygdala	0.386	0.322	0.340	0.832809425486	1.229
ENST00000430105	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000430105	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000430105	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000430105	Spleen	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Hippocampus	0.477	0.459	0.357	0.961951095702	1.836
ENST00000430105	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Cortex	0.213	0.258	0.154	1.2115737281	0.905
ENST00000430105	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Spinal cord (cervical c-1)	0.364	0.331	0.330	0.910862130885	1.200
ENST00000430105	Uterus	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Nucleus accumbens (basal ganglia)	0.210	0.239	0.166	1.1368723151	0.816
ENST00000430105	Brain - Caudate (basal ganglia)	0.312	0.280	0.240	0.895845127983	1.174
ENST00000430105	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000430105	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000430105	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000430105	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000430105	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Frontal Cortex (BA9)	0.172	0.188	0.158	1.09481313309	0.743
ENST00000430105	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000430105	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000430105	Lung	0.000	0.000	0.000	0	0.000
ENST00000430105	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000430105	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000430105	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000430105	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000430105	Brain - Substantia nigra	0.468	0.405	0.430	0.864348261905	1.593
ENST00000430105	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000509950	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000509950	Testis	0.035	0.026	0.033	0.751585476335	0.110
ENST00000509950	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000509950	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000509950	Ovary	0.000	0.000	0.000	0	0.000
ENST00000509950	Vagina	0.000	0.000	0.000	0	0.000
ENST00000509950	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000509950	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000509950	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000509950	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000509950	Stomach	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000509950	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000509950	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000509950	Liver	0.005	0.009	0.000	1.77539819418	0.033
ENST00000509950	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000509950	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000509950	Prostate	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000509950	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000509950	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000509950	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000509950	Spleen	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000509950	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000509950	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000509950	Uterus	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000509950	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000509950	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000509950	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000509950	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000509950	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000509950	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000509950	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000509950	Lung	0.000	0.000	0.000	0	0.000
ENST00000509950	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000509950	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000509950	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000509950	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000509950	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000509950	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000524030	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000524030	Testis	0.130	0.243	0.000	1.86977247398	1.002
ENST00000524030	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000524030	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000524030	Ovary	0.000	0.000	0.000	0	0.000
ENST00000524030	Vagina	0.000	0.000	0.000	0	0.000
ENST00000524030	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000524030	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000524030	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000524030	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000524030	Stomach	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000524030	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000524030	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000524030	Liver	0.000	0.000	0.000	0	0.000
ENST00000524030	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000524030	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000524030	Prostate	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000524030	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000524030	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000524030	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000524030	Spleen	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000524030	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000524030	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000524030	Uterus	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000524030	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000524030	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000524030	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000524030	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000524030	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000524030	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000524030	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000524030	Lung	0.000	0.000	0.000	0	0.000
ENST00000524030	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000524030	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000524030	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000524030	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000524030	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000511129	Thyroid	1.076	0.505	0.976	0.468923020713	2.457
ENST00000511129	Testis	0.612	0.272	0.570	0.444410308652	1.370
ENST00000511129	Brain - Anterior cingulate cortex (BA24)	0.199	0.130	0.188	0.650942269927	0.576
ENST00000511129	Skin - Not Sun Exposed (Suprapubic)	0.776	0.580	0.627	0.74732083877	2.492
ENST00000511129	Ovary	1.544	0.855	1.409	0.553811508901	4.050
ENST00000511129	Vagina	2.035	1.131	1.814	0.555686417121	4.760
ENST00000511129	Heart - Atrial Appendage	0.964	0.702	0.895	0.728233462046	3.022
ENST00000511129	Esophagus - Muscularis	0.523	0.386	0.388	0.737221914137	1.602
ENST00000511129	Brain - Cerebellar Hemisphere	0.400	0.255	0.351	0.637043554924	1.094
ENST00000511129	Small Intestine - Terminal Ileum	0.608	0.356	0.549	0.585122943995	1.592
ENST00000511129	Breast - Mammary Tissue	0.954	0.611	0.839	0.640572762095	2.766
ENST00000511129	Stomach	0.548	0.338	0.503	0.61758232302	1.488
ENST00000511129	Brain - Cerebellum	0.508	0.243	0.466	0.477420473151	1.122
ENST00000511129	Esophagus - Mucosa	0.723	0.529	0.567	0.731586019308	2.165
ENST00000511129	Brain - Putamen (basal ganglia)	0.285	0.227	0.229	0.794378578748	0.879
ENST00000511129	Artery - Coronary	0.928	0.712	0.700	0.766824804921	2.832
ENST00000511129	Liver	0.954	0.505	0.902	0.530099849643	2.300
ENST00000511129	Esophagus - Gastroesophageal Junction	0.672	0.598	0.426	0.88939811305	2.362
ENST00000511129	Brain - Hypothalamus	0.379	0.260	0.306	0.685843824328	0.991
ENST00000511129	Colon - Transverse	0.672	0.396	0.602	0.590152673176	1.720
ENST00000511129	Prostate	1.796	0.683	1.723	0.380375981165	3.515
ENST00000511129	Brain - Amygdala	0.347	0.258	0.325	0.744683524493	1.033
ENST00000511129	Pancreas	0.457	0.253	0.425	0.552387233163	1.185
ENST00000511129	Adipose - Subcutaneous	0.757	0.370	0.731	0.488458896738	1.814
ENST00000511129	Skin - Sun Exposed (Lower leg)	0.600	0.335	0.570	0.55884190346	1.580
ENST00000511129	Spleen	0.595	0.360	0.525	0.605186472635	1.665
ENST00000511129	Brain - Hippocampus	0.458	0.345	0.360	0.752226091569	1.542
ENST00000511129	Heart - Left Ventricle	0.427	0.321	0.352	0.752827740157	1.376
ENST00000511129	Brain - Cortex	0.358	0.205	0.345	0.573155327503	0.924
ENST00000511129	Muscle - Skeletal	0.535	0.413	0.437	0.771810743218	1.774
ENST00000511129	Brain - Spinal cord (cervical c-1)	1.050	0.654	0.898	0.622876675572	2.778
ENST00000511129	Uterus	1.432	0.974	1.182	0.6799064679	3.938
ENST00000511129	Brain - Nucleus accumbens (basal ganglia)	0.249	0.162	0.235	0.652056605295	0.631
ENST00000511129	Brain - Caudate (basal ganglia)	0.313	0.166	0.287	0.53052889501	0.714
ENST00000511129	Minor Salivary Gland	1.153	0.404	1.213	0.350850020088	2.205
ENST00000511129	Artery - Aorta	1.050	0.826	0.786	0.786739458946	3.425
ENST00000511129	Whole Blood	0.215	0.241	0.119	1.11982574469	1.019
ENST00000511129	Kidney - Cortex	0.386	0.209	0.372	0.542331732767	0.942
ENST00000511129	Nerve - Tibial	1.144	0.466	1.134	0.407701574485	2.433
ENST00000511129	Brain - Frontal Cortex (BA9)	0.231	0.160	0.219	0.69277968498	0.674
ENST00000511129	Adipose - Visceral (Omentum)	0.806	0.729	0.627	0.904124423686	3.056
ENST00000511129	Adrenal Gland	0.405	0.225	0.387	0.555795294802	0.948
ENST00000511129	Lung	2.041	1.666	1.544	0.816210779369	7.065
ENST00000511129	Cells - Transformed fibroblasts	0.613	0.311	0.579	0.507470896948	1.481
ENST00000511129	Artery - Tibial	0.541	0.317	0.503	0.585023856207	1.381
ENST00000511129	Colon - Sigmoid	0.742	0.454	0.661	0.611061278553	2.075
ENST00000511129	Pituitary	1.031	0.461	0.998	0.44673312619	2.323
ENST00000511129	Brain - Substantia nigra	0.585	0.389	0.451	0.666326227041	1.557
ENST00000511129	Cells - EBV-transformed lymphocytes	0.090	0.093	0.073	1.03587096887	0.358
ENST00000459718	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000459718	Testis	0.178	0.270	0.000	1.51932411572	1.000
ENST00000459718	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000459718	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000459718	Ovary	0.000	0.000	0.000	0	0.000
ENST00000459718	Vagina	0.000	0.000	0.000	0	0.000
ENST00000459718	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000459718	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000459718	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000459718	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000459718	Stomach	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000459718	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000459718	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000459718	Liver	0.000	0.000	0.000	0	0.000
ENST00000459718	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000459718	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000459718	Prostate	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000459718	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000459718	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000459718	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000459718	Spleen	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000459718	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000459718	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000459718	Uterus	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000459718	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000459718	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000459718	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000459718	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000459718	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000459718	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000459718	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000459718	Lung	0.000	0.000	0.000	0	0.000
ENST00000459718	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000459718	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000459718	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000459718	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000459718	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000547699	Thyroid	9.840	3.267	9.469	0.332006096011	19.023
ENST00000547699	Testis	7.359	2.032	7.118	0.276059301446	12.846
ENST00000547699	Brain - Anterior cingulate cortex (BA24)	0.347	0.239	0.335	0.689385079494	0.965
ENST00000547699	Skin - Not Sun Exposed (Suprapubic)	6.235	2.169	5.910	0.347886430261	12.094
ENST00000547699	Ovary	9.708	2.995	9.451	0.308519415916	17.198
ENST00000547699	Vagina	6.143	2.149	5.628	0.34983450542	11.841
ENST00000547699	Heart - Atrial Appendage	1.295	0.613	1.230	0.473448932833	3.002
ENST00000547699	Esophagus - Muscularis	2.076	0.937	1.878	0.451336701086	4.617
ENST00000547699	Brain - Cerebellar Hemisphere	0.164	0.141	0.135	0.856419307821	0.502
ENST00000547699	Small Intestine - Terminal Ileum	5.346	1.781	5.470	0.333226482159	8.827
ENST00000547699	Breast - Mammary Tissue	5.762	3.224	5.821	0.559406250483	14.055
ENST00000547699	Stomach	2.436	1.186	2.334	0.486985246571	5.811
ENST00000547699	Brain - Cerebellum	0.238	0.175	0.229	0.734301823645	0.718
ENST00000547699	Esophagus - Mucosa	4.828	1.501	4.671	0.310953636014	8.891
ENST00000547699	Brain - Putamen (basal ganglia)	0.440	0.259	0.428	0.588770268096	1.036
ENST00000547699	Artery - Coronary	6.066	2.550	5.705	0.420324249715	12.692
ENST00000547699	Liver	2.664	1.074	2.520	0.403050869283	5.502
ENST00000547699	Esophagus - Gastroesophageal Junction	2.099	0.867	1.971	0.412999424158	4.360
ENST00000547699	Brain - Hypothalamus	0.498	0.342	0.472	0.687151670807	1.464
ENST00000547699	Colon - Transverse	6.272	3.934	5.845	0.627140362454	17.400
ENST00000547699	Prostate	5.095	1.913	4.633	0.375443772377	10.295
ENST00000547699	Brain - Amygdala	0.445	0.294	0.464	0.660955154587	1.095
ENST00000547699	Pancreas	3.217	1.298	3.031	0.403549979095	6.633
ENST00000547699	Adipose - Subcutaneous	3.870	1.602	3.729	0.413989564214	7.733
ENST00000547699	Skin - Sun Exposed (Lower leg)	5.769	1.799	5.601	0.311824833249	10.502
ENST00000547699	Spleen	2.987	1.251	3.006	0.418744962504	6.474
ENST00000547699	Brain - Hippocampus	0.430	0.317	0.389	0.738479997569	1.271
ENST00000547699	Heart - Left Ventricle	0.733	0.416	0.676	0.567765402307	1.955
ENST00000547699	Brain - Cortex	0.436	0.291	0.394	0.667549177767	1.257
ENST00000547699	Muscle - Skeletal	0.299	0.240	0.253	0.802482310495	0.971
ENST00000547699	Brain - Spinal cord (cervical c-1)	0.485	0.374	0.460	0.771603860417	1.440
ENST00000547699	Uterus	10.047	3.782	9.551	0.376376028166	20.006
ENST00000547699	Brain - Nucleus accumbens (basal ganglia)	0.395	0.308	0.322	0.780703053878	1.207
ENST00000547699	Brain - Caudate (basal ganglia)	0.460	0.266	0.407	0.579191312804	1.186
ENST00000547699	Minor Salivary Gland	5.561	2.054	5.127	0.369416690973	10.241
ENST00000547699	Artery - Aorta	5.159	1.983	4.735	0.384298935366	10.079
ENST00000547699	Whole Blood	0.056	0.094	0.000	1.69219584523	0.343
ENST00000547699	Kidney - Cortex	5.208	2.494	5.224	0.478842874278	10.082
ENST00000547699	Nerve - Tibial	4.807	1.609	4.607	0.334735388158	8.872
ENST00000547699	Brain - Frontal Cortex (BA9)	0.270	0.209	0.258	0.775769140571	0.817
ENST00000547699	Adipose - Visceral (Omentum)	4.328	2.517	3.787	0.581559867859	11.934
ENST00000547699	Adrenal Gland	1.740	0.733	1.678	0.421391112953	3.835
ENST00000547699	Lung	4.086	1.285	3.899	0.314477739216	7.500
ENST00000547699	Cells - Transformed fibroblasts	3.323	2.130	2.744	0.640964223662	9.427
ENST00000547699	Artery - Tibial	4.908	1.885	4.739	0.384160246128	10.248
ENST00000547699	Colon - Sigmoid	1.551	0.711	1.460	0.458435294203	3.642
ENST00000547699	Pituitary	3.280	1.025	3.159	0.31258913063	5.874
ENST00000547699	Brain - Substantia nigra	0.607	0.319	0.585	0.526090912775	1.542
ENST00000547699	Cells - EBV-transformed lymphocytes	5.896	2.232	5.621	0.378529436678	12.297
ENST00000460678	Thyroid	0.443	0.347	0.419	0.783159663804	1.450
ENST00000460678	Testis	0.774	0.478	0.732	0.617371444609	2.025
ENST00000460678	Brain - Anterior cingulate cortex (BA24)	0.221	0.224	0.188	1.01414125559	0.802
ENST00000460678	Skin - Not Sun Exposed (Suprapubic)	0.451	0.392	0.353	0.869042587964	1.597
ENST00000460678	Ovary	0.777	0.471	0.746	0.605807353821	2.011
ENST00000460678	Vagina	0.360	0.305	0.325	0.847669541191	1.284
ENST00000460678	Heart - Atrial Appendage	0.403	0.318	0.329	0.789221908131	1.335
ENST00000460678	Esophagus - Muscularis	0.445	0.363	0.403	0.813975995545	1.446
ENST00000460678	Brain - Cerebellar Hemisphere	0.920	0.560	0.848	0.608466678333	2.523
ENST00000460678	Small Intestine - Terminal Ileum	0.380	0.369	0.260	0.971662532957	1.293
ENST00000460678	Breast - Mammary Tissue	0.527	0.437	0.478	0.829464088558	1.767
ENST00000460678	Stomach	0.234	0.254	0.219	1.08512387983	1.002
ENST00000460678	Brain - Cerebellum	1.425	0.752	1.309	0.527568742163	3.490
ENST00000460678	Esophagus - Mucosa	0.230	0.253	0.204	1.10196100566	1.002
ENST00000460678	Brain - Putamen (basal ganglia)	0.338	0.347	0.283	1.02650420395	1.282
ENST00000460678	Artery - Coronary	0.326	0.288	0.271	0.881707644621	1.110
ENST00000460678	Liver	0.030	0.073	0.000	2.43460775781	0.274
ENST00000460678	Esophagus - Gastroesophageal Junction	0.431	0.389	0.348	0.901601376931	1.452
ENST00000460678	Brain - Hypothalamus	0.328	0.366	0.272	1.11498357869	1.378
ENST00000460678	Colon - Transverse	0.274	0.291	0.232	1.06099124375	1.128
ENST00000460678	Prostate	0.412	0.372	0.323	0.904269470098	1.395
ENST00000460678	Brain - Amygdala	0.133	0.180	0.000	1.35153721766	0.631
ENST00000460678	Pancreas	0.303	0.283	0.258	0.932835924875	1.082
ENST00000460678	Adipose - Subcutaneous	0.518	0.393	0.469	0.757966843296	1.631
ENST00000460678	Skin - Sun Exposed (Lower leg)	0.405	0.368	0.316	0.908769281867	1.561
ENST00000460678	Spleen	0.163	0.236	0.000	1.45114900911	0.790
ENST00000460678	Brain - Hippocampus	0.142	0.220	0.000	1.54450440963	0.801
ENST00000460678	Heart - Left Ventricle	0.279	0.270	0.237	0.969752904403	1.055
